index (uint256),account (address),amount (uint256),merkleProof (bytes32[]),"LDO airdrop amount
(don't paste on Etherscan)"
245,0x28055671A9FC4fad057A80C86e3824cC32C63327,0x6b13a87e1ee95f365,"[0x672a2846ba408654a98b982fad144829d4d6488a1ed01e7f5610c03a8e032be1,0x0d1a473a4ac7a3a350713a3f2d38450cf82e0076f613fdcfad878a082286eff8,0xa7ab7d51006c3a3ff15ef1b446abbd3a8343b9f3ee5a5661c44211a64753e400,0x43394101125894d329214030d3599719ab1a51c7186034b7f3e19fc96579c0dd,0x082b6b0b790895fdd51bd8d16e122e7e35e2b2874f59c8f152ad0aecf36f3e4b,0x9191e5c67f1d4b35aa985db49d61824518c9abb261eff3633e56c754022961b5,0xbec1a548b7d591b2071e16ff27e08477239d24ac0aca79254f164b37bd658f44,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",123.4511 LDO
246,0x098d818816f0427d513d5AE66b4d55fDF55a89c9,0x6c50a0b26f7421274,"[0xbf20d05b510c648481fff7cfb07825d3e0bee249d5d7dabb67065eefa5866ff3,0x2ff56ef0806485ac5580f66d2aa0a09447be6a7799f2791a9235f061328b39f3,0xece6896fe1996f8cd7a05779de3c140b24e7ecaf8b225b72f0207d6835916460,0x9a94ab5ea53f3bd47de2e33c69a7991386e055346f2852a3b07ee27b7e85fea3,0xc4da267147e3016e2678e32f1cef69b270db190c4839051f35c96a24f674a8d8,0xcd3b8a83184dc3d27704fa26dd5cd10c969c2162c8a1eae9c631e0db12f684a6,0x605ae1819a445a0b0f4670f86ae329b0dc67b677378189a1e9377ed1a5d8a067,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",124.8786 LDO
247,0x943c3Fe9CFd20AC7695Ce03178029d306a36AD4d,0x6cb73e0c88fad6231,"[0xc4b7271c097a98debbc7d5f63e69b2e5680fd8f0dfb8236193170f5fbe18d8f0,0x69ebaf96c82dfaf05d82511f2594bc0daa58507ed851770c8440761f91769ffd,0x7e2a08413d43c526ea4d9e0e8cfa43fb252d5a9f7d3497f71e996f9e98ac09f8,0x9cb547271a707656443cebe748f1bdf2afc28269351bc669df7eedb6e84adcd1,0xc4da267147e3016e2678e32f1cef69b270db190c4839051f35c96a24f674a8d8,0xcd3b8a83184dc3d27704fa26dd5cd10c969c2162c8a1eae9c631e0db12f684a6,0x605ae1819a445a0b0f4670f86ae329b0dc67b677378189a1e9377ed1a5d8a067,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",125.3408 LDO
248,0x781aC5d792EE46df73CcAE2f4e5882b8BAB0f0d0,0x6e672505eff4809b0,"[0xc31d27ad1bef9185d89c13cc70aecaf54dba5c49fbd10841337035c70fe131b2,0x33b87285049d84515b4606a8d2e372ce8e01ee9b3ead8dfb5f8cd946bdc36edc,0x0fc1b6741dbe646b979aad1c93732e2ac8ca16e7d265c43787b812d3b307b8d3,0x9cb547271a707656443cebe748f1bdf2afc28269351bc669df7eedb6e84adcd1,0xc4da267147e3016e2678e32f1cef69b270db190c4839051f35c96a24f674a8d8,0xcd3b8a83184dc3d27704fa26dd5cd10c969c2162c8a1eae9c631e0db12f684a6,0x605ae1819a445a0b0f4670f86ae329b0dc67b677378189a1e9377ed1a5d8a067,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",127.2859 LDO
249,0xC18ee6bF19aEccbC5985f68A4f10F4cB2D2BcB51,0x700bc64a0ad9b381e,"[0x481bcab079181e9e8ae50e1fa6d59e12fed4f92937da79065099cf6f36e2b3ce,0xa444c3456e9cc294b650df6a22867496e3465a40d6506e3fd7a2a25bd441f302,0xd811bfcbd7df5fa3c2e4899457cca8016207ba9b891abca40185d4049dc23252,0x51e6ec6aa58d7e78c38faa71ef1ddaeb88330ff89f6781bf309a884519befefd,0x966c0b8d139ac014dc95179274561ac3e52b1e443cdfdc308a72a29162687f56,0x1a717c2d089319914ec2c755dbf6dbe3cd804ef23458820f0292dff7a57f1ffc,0x4c4291219b1b5f702e9edfa2c39c4dceec517b20e13b20b7e16e8d80c52daabe,0xb3d498c9c35abb1acf28ddfbac05789d42d34bba8975c1f2779ef40063274dd0,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",129.1802 LDO
250,0x2d691caEe0Ead4789489d23f970B2b9Ca5f99711,0x707982d14ffc3a73d,"[0xd93c43529e1c89ae16e678d7bc05ad9de81af460006760b34c902bd333d37292,0x0ce60929470894fdbe31756e7a439c3349a2022552bbf44b2a5c6a6456c5c9ef,0x1789acb34ab989e7b0a206e3446547b6073d58d9d3d2b5b7d92936c51e4d6dcb,0x8edb585d661d53e6cd72e8ecc47175cc7feb7198df852087de1379bbe9b7d18e,0xfd6cb1edc13497840ef56bd50eef9c2439939db06dcc42ecc4d404c3244fad95,0x9a59f55e3bde26586883a6ae9243a8fd6e6bd06a7c35a886c198fc6b12e99330,0x605ae1819a445a0b0f4670f86ae329b0dc67b677378189a1e9377ed1a5d8a067,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",129.6744 LDO
251,0x5AdbD38C938b0255395cCBC4a74ED618df4d8993,0x72146b982a59fdbd0,"[0x50a5d32cfd5894133038494788f993d40525b79c459955d6ab00b9dc142dd2cb,0xecad1f60eb180a6b86ae3a60f54c5b764963135c1816485aada8f0ae8d47abc3,0xce134a2e6b05cf19ea197426a3900b0f5d0b08115a23f1a8ab85fd8566f85464,0x26d64a32fa79ef461d9856822400b523f45b05a5a50b411bd817139eab950fd8,0x770faf650df4bee57dc3adc0b7d7e2e07042d0df73b2b8a5e8c8d248e2d39def,0x76367249c03b736e34126d74b97c1c7e46d4e683455592c7bd35dadfdc61aeab,0xbec1a548b7d591b2071e16ff27e08477239d24ac0aca79254f164b37bd658f44,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",131.5250 LDO
252,0x506549a8b2616dd2E08cBd78aD95C8A133BcBDE3,0x727cb462792f26c36,"[0x1d80760458e8e75414c8528a6eefa8a736c29ed5b950d3ed6ff388fcb3bc4bf5,0xa657b9694a5af8b552076e09d724ff190dff462e87747d6bc0a25e7a34a63ca2,0x3b81c8d58a09363c60ce5f0adfb43da684263fdf6d11e53c1c3a6961879c7d2a,0xadcdacc8ec63fb4f7705b91ea635a6ce2a02cdffbfb1eaadb6f13482add868ef,0x0a27b931cfffcd9a2630e95611b615662f5ca26d552185e31f3894cdee094d28,0x810b04775ef3c94b6fec29d937a5c7577dcad6c07daba4d73dbe01408adddd48,0x0282da413887f1e1421c5a0c8108e3b0d213b13dafe9d9f7bc44068f775f1c79,0xb3d498c9c35abb1acf28ddfbac05789d42d34bba8975c1f2779ef40063274dd0,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",131.9947 LDO
253,0xAE787b1E559b670ea1D11b47Dff2c2dBD3C53378,0x76400027b615a4e79,"[0xf9acafa205885fdf032a2b0a6d273c3d811365881a338369687ebcc2db824d71,0x17b5c57c69af635ee05edcb90871e7a211fc6907e7f0f8c45e583985db85ec91,0x7946892090f71edf377b3ce4e2cda33bb65481207ed660ac966e3793afa23729,0x47d83f2b4fdbccf881d02c34136be52a7c976bd6e7bebc1d4d8cf1f5108c10fe,0x2a42dd8e406684c347c5c171b1e8059e5477d1a64c6bc69c0aa9317b1bb4770f,0x1e41e50a157a90231f69bcbf5f855d8adab6dc8a1f26a761e72152ffc1293a4f,0x0dd60282aee209cc35ceb8139cdacee5b94eaedeed4c919bc37d1bd99083f2af,0x8d9eeb85788c6e8a24ee85f33d945ce777c062c03aa08b724b1f695c86eeb363,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",136.3330 LDO
254,0x692C3F22D454C33fB32FaBb89b379BFE8557bC14,0x76d203786ff6217e4,"[0x54cbbcb141aaadfb0073cf411ed26871508a7b3c6c9bc56ea12e2ac9da9e236d,0xedf2594db24b7d699058bb1b5b16823567a2c807dea605e5f4f0027f92b6fd19,0x5d40dbc7a88471904fc737a9273df82f45200e3fd6eeba6d1f25a3b9b7740f1a,0xf1abd34f000262ae9211cab997510a1d26f390c8bd9c358051780f96df6e3b28,0x5bd28c0f001a0df0a40452281f518d06ce798d75cdbe085affcce74b05fdf9fd,0x76367249c03b736e34126d74b97c1c7e46d4e683455592c7bd35dadfdc61aeab,0xbec1a548b7d591b2071e16ff27e08477239d24ac0aca79254f164b37bd658f44,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",136.9906 LDO
255,0x7b157Ba7AE20ad8E677A2ae8BbA99189DA363Ac5,0x77608ba2010ab3045,"[0x5bf64a7bdf8efe22cc5b32129b4f523680eea7c06a900fb95b103c8a1c6fc494,0x3a5ece2e7c08c3969f05a03038c4c519ad648d43e415a5313bcfe870e59cb8ca,0xac8bd5eb5256625edec25ee28c48d981898cde5f6d416046bb5ca1bb6a49a282,0x3f2ef0aac21a833259f69be4f20378b579cc9c1ad35a0b97b03ab1e20518ccc6,0xa9757addc8fb025f9f25733b45ee69dc9e16b4f8c5731f9aa13e7de964880ea3,0x9191e5c67f1d4b35aa985db49d61824518c9abb261eff3633e56c754022961b5,0xbec1a548b7d591b2071e16ff27e08477239d24ac0aca79254f164b37bd658f44,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",137.6325 LDO
256,0xdaa070D909E010211606144eDe5B2ca6864C2c1c,0x77b6f6848e0bab9ec,"[0x7054811975ad8d1c34a9d28401268c2dd2fe954f2c19506f7e576a811eda60f3,0xa32794e698189785003fe5bb21f5ef8af97cfb9cb2d4fea51363b08eb4f2adfa,0xb6c4704a65fcfa4b7993937f27c4ee36873e9d81345d9200c72de783e3ba6191,0x2d09fbe97aa0e3ab8abe9ddd2202d7b3101677e2d5494782ece85a5c6ef1ce6a,0x44c68b82139e794e54dcfac6833fb863d7a7397d274e660fbf7001c311a6a2d5,0x0cf5aafad396a831264a2b3b7cdabfd21e2c9610f9c8d382fd2e11006136e5d4,0xf3f0fc2fca76f2f10bc2583f6e0c93e31c4d535c256b06a001141292c6d6be68,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",138.0217 LDO
257,0x610a12866CD2C63782BD068A960906DDBbe6E4Dc,0x77ed813b2da47f64f,"[0x585b061ca8dea28d638a4ce93a140994df7c01b6070eff6f2a70c6b347bbbdde,0xa26eda7e2c1fef5faecd2afdd72d42790257a2a6199e8125377d7cf10c12f011,0xad1eacccc57fb207eac9d5f0682705bfe2b2541f1abe6a93ed0427b5335e6fc4,0x55ec62879cfb81c7182b56eb6a0c97b6b4307203482f362ab4c08adf6c4627ce,0x5bd28c0f001a0df0a40452281f518d06ce798d75cdbe085affcce74b05fdf9fd,0x76367249c03b736e34126d74b97c1c7e46d4e683455592c7bd35dadfdc61aeab,0xbec1a548b7d591b2071e16ff27e08477239d24ac0aca79254f164b37bd658f44,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",138.2673 LDO
258,0x1D12d09793DAF5eB834C8d29Eb6A039C32b73813,0x7c4c3e67024d9c4d0,"[0xbcae9d42bfc4a79152d90514706b359e1218e7cf7d54466b618c83152d5222d0,0x007b3d495cf5d7d5fcd1881fdee7f1afffc3253bd8a025e704759c686a9addbf,0x96bf23bd94551a6c6a4a68bf2271958574d15eb7a51091904d254c3ae9ece7e0,0xc188b28e168b323c48ae4b53b5be2f758b30f6e4afcb47043dc98b1240eba465,0x525b2181c27974cc765c862f78398f8d05c4df6174a6064b73e28ed15012826c,0xb50bec83e84eddb39d57aef6224c5ea1234035c726da3f4b9d3ffdf9ffeff61e,0xbd70e83948a978ab5dce87f0e898792a192060715b84609e2dd37a18bd140afc,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",143.3056 LDO
259,0x5CB53C4834B394e8894bB40253a1e984f87fe0dC,0x7ce284f8c3f5abdaf,"[0x493c5bdaa15ec40fe0b7b2ec590e8d67ab64c73d297ab1eced0c4cc289defc62,0x63aa0705dfb6499a884df54aeb2fd11d610ddfd5357743d83e10e689eab2ad8d,0x1b0cb703997c8321bf54194834a5b0f9226eea2387c10b8b0d95db3f87f5a172,0xcfb8911f550e2b469df3fa0d38a24fd87125c6baab0f05cff236f657047d0b6f,0x770faf650df4bee57dc3adc0b7d7e2e07042d0df73b2b8a5e8c8d248e2d39def,0x76367249c03b736e34126d74b97c1c7e46d4e683455592c7bd35dadfdc61aeab,0xbec1a548b7d591b2071e16ff27e08477239d24ac0aca79254f164b37bd658f44,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",143.9824 LDO
260,0xB5F1B33e887dA761215D400724D7e311ee04261f,0x7d36d7e3c8beb6a4a,"[0x8c9b703198c16de2f8e423d89707590d21e6edec554f29fbe9cb01bf7d61179d,0x4879bdb60fbd0fd7b77966ba65677a6c97075267ca922aad4a330564d127b9b7,0xec9f874a36c855274303981c08d95833a692e4ecd399c29e4a9947c159922545,0xeabf0f68f9f47db40debce3b7bbc8aa6b9547e94f18cbef21e16e52fff531d64,0x0da0a58ca88daf1d95c011d20b343922150a69f6f8996b937f6f4bff7ee1e398,0xa1870e1c72ea5de02ab3648adbf2dbbb86a0e753099626c84c23c2cccfee45f5,0xf3f0fc2fca76f2f10bc2583f6e0c93e31c4d535c256b06a001141292c6d6be68,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",144.3622 LDO
261,0x34A7dF36E5A098DeA126072661fE09958F72f8d5,0x7d3bff6b2d5de3ef5,"[0x254c3d7f40ad44351f6fe75d53fd7e5ef898edcceb65bf435bf2ed090ebb703b,0x3a6e0d7a4f7a383f6388d91138d730f0cca493500d6548e4fcd2283a52162ab7,0x45e5eb15ab1c1fa2b9daa448d2d0a0d88116c3c77f91076de9a499f18e5f9602,0x778b88bf87c97bd65b7f3a537fcddf350a90a0cd75805864c37da55474fa4f19,0xc66eb5dd25bb7b4f5f2a1311e855901f4c12b52505a8a245e590ca16532a0da5,0x162af9d90087347e234c68a9b6d3c99991e73ae0292471667c8d043b8d9fed1a,0x4c4291219b1b5f702e9edfa2c39c4dceec517b20e13b20b7e16e8d80c52daabe,0xb3d498c9c35abb1acf28ddfbac05789d42d34bba8975c1f2779ef40063274dd0,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",144.3854 LDO
262,0x1F54068cd979734939423dC40A41F387C8edd5Cd,0x7e99e3df3f76b8bff,"[0x0efe16553c56fb9dd1936125a740d1e996928c027b938c09ff96500822ad4d52,0x9e0dc71fec70e6eda6cf7ce071dcc99bad0193fa1519e2fd9834dc48e61dd72d,0xd70b898bd73b36a1b4fbf88f2e0213866eae72273f8184e4ab057f1c3e57b162,0x363b2063e414bed1eaf4293d74c1117818f4c9d27267f35da599a768c74e55a8,0x50051616399aeff924d11df809e94fb86c2dfb7f01f2815ca4d2d3fd34dac939,0xdd82bdb42db7301ecee5d184fbffbdcd7d1dc64f43fe618eeba466c1356c4fd2,0x0282da413887f1e1421c5a0c8108e3b0d213b13dafe9d9f7bc44068f775f1c79,0xb3d498c9c35abb1acf28ddfbac05789d42d34bba8975c1f2779ef40063274dd0,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",145.9612 LDO
263,0xff20fb2C68d8aa4e36323d6fa05A376EC00EE2DD,0x7ed255cb8006eb75b,"[0x9273891081a4461d7b564df9d98533ca1bc67a658e4dbbf0a3b7c474d71a341b,0x7cb2f08739fe7639a9dfa4c070f85c933b8fc9b882137cc23774b814ec1a4cb7,0x2b0f903e5cf510d585a19e2a16315498ccb12052e275bc296b74788aa8055843,0xf9644e8db9c470cfc7d8d1b8a6a97a8f6beb61fd631a477b63922b4ec5b1d3a8,0x0da0a58ca88daf1d95c011d20b343922150a69f6f8996b937f6f4bff7ee1e398,0xa1870e1c72ea5de02ab3648adbf2dbbb86a0e753099626c84c23c2cccfee45f5,0xf3f0fc2fca76f2f10bc2583f6e0c93e31c4d535c256b06a001141292c6d6be68,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",146.2154 LDO
264,0x234415043b1fff486e8315a14f4bcD4aF1e7513C,0x7f0dc49eefe5372ce,"[0x90bfce6b60388de82d3c5cf96766e146adf8bad320ba57345606312d41627a42,0x173801d819af24edd3f92f5b1bf049fcc2dd6759bd3b104ed1fd61457912d436,0x5f03fc856335dea501c5046f9e4c1e1e356c434d916934b1911f6f6d5df9d3b5,0xf9644e8db9c470cfc7d8d1b8a6a97a8f6beb61fd631a477b63922b4ec5b1d3a8,0x0da0a58ca88daf1d95c011d20b343922150a69f6f8996b937f6f4bff7ee1e398,0xa1870e1c72ea5de02ab3648adbf2dbbb86a0e753099626c84c23c2cccfee45f5,0xf3f0fc2fca76f2f10bc2583f6e0c93e31c4d535c256b06a001141292c6d6be68,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",146.4830 LDO
265,0x65dfD653afeF0bfD337C3E9A85Cc16a274ef0652,0x80e321ecdefefd402,"[0x73916a397064d7513d6453a7792dc46e2ca9027e0ab29658f6decb82689376b7,0x08f0f6ee94b23724f8190881bd109b9e250a58dfac661c79293ec4143601bec7,0xeb5e557703775012fd63986028f5c147b1401cc1beacc4b2129ed60a2cf5e904,0x2d09fbe97aa0e3ab8abe9ddd2202d7b3101677e2d5494782ece85a5c6ef1ce6a,0x44c68b82139e794e54dcfac6833fb863d7a7397d274e660fbf7001c311a6a2d5,0x0cf5aafad396a831264a2b3b7cdabfd21e2c9610f9c8d382fd2e11006136e5d4,0xf3f0fc2fca76f2f10bc2583f6e0c93e31c4d535c256b06a001141292c6d6be68,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",148.5969 LDO
266,0x66C47E751F8f1E464642545bd5FaC949B864F0b8,0x844b5ca83c0f2f98b,"[0xbc91e864a9cce5148702d9c8bac432b45757bd843ea10d71092d855be63e201f,0x007b3d495cf5d7d5fcd1881fdee7f1afffc3253bd8a025e704759c686a9addbf,0x96bf23bd94551a6c6a4a68bf2271958574d15eb7a51091904d254c3ae9ece7e0,0xc188b28e168b323c48ae4b53b5be2f758b30f6e4afcb47043dc98b1240eba465,0x525b2181c27974cc765c862f78398f8d05c4df6174a6064b73e28ed15012826c,0xb50bec83e84eddb39d57aef6224c5ea1234035c726da3f4b9d3ffdf9ffeff61e,0xbd70e83948a978ab5dce87f0e898792a192060715b84609e2dd37a18bd140afc,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",152.5250 LDO
267,0x45Be454C5a0b767A38e808280c308f8A7CA4d0aB,0x86c65e047a7e16af9,"[0x0070e081314c245c6d37886b252dc66e6b983ec6f9028980352f8faa76a79ed6,0xc9a912e5a79d193da8e95d18f35dfe30e5d7de2dc070dbef91aee3a56046db9f,0x50cc1cdc5cb81f2cce2739930f357e48a574fce5625eed5397720497fd2fbe0e,0xd5277d1011daf5b64ede201747c1386a9454e9612b0868d73193b66576c3f7df,0xcbed15bd17afaeeb4257edadaaf2f6823fd7d0061056a712977313407a43d423,0xdd82bdb42db7301ecee5d184fbffbdcd7d1dc64f43fe618eeba466c1356c4fd2,0x0282da413887f1e1421c5a0c8108e3b0d213b13dafe9d9f7bc44068f775f1c79,0xb3d498c9c35abb1acf28ddfbac05789d42d34bba8975c1f2779ef40063274dd0,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",155.3848 LDO
268,0x22C91B33C76334DDE47840F7313F8CA6a2898C98,0x870409c638d4a3e73,"[0x7b079126f16e476710f6cf4e308350538258ab2f54b07c9c6fcab66901addbf2,0x395e4fa98c4907ae4e4fd032741059fe42ece373e7a43f9d4d7d46611266eb7a,0x94f7f7b8c2213a6d28951dbca0a4cd87431578c772c0fc05bec655d02d55c5b4,0xe3ded4959b5243467ae3472c85146c1d2ee22efa779bcad6229a3f8cf0262950,0x129f8edca4bf5e0b913e49c82972f4e8c0bfe2a07783f8fd4edf23325ccc5536,0x0cf5aafad396a831264a2b3b7cdabfd21e2c9610f9c8d382fd2e11006136e5d4,0xf3f0fc2fca76f2f10bc2583f6e0c93e31c4d535c256b06a001141292c6d6be68,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",155.6626 LDO
269,0x3C6f935A30bE0f384FC6C8D5E4e7224Cb5C1a346,0x87a89cfb6343dc686,"[0xaa85bf88a48ff1c2630db66bc088d3aa972067ec1d7dcbd3426c26359c905eca,0x913ade7a05b79ca8a45efce2509f7b650c965427f0f93f0ed5813174623c6c97,0xad4ddf8dbce1e6fd8c0fa1cafc469774d681d69f2683185eea2c688f5b951929,0xc571d7491eaa0597c10f38805f5e8ba238963e97522131f8c9ef36702fa300cc,0xc4be2c284ad71a588a053179917a73379acb8f79c9717f51b4ff3db423e71bda,0xb50bec83e84eddb39d57aef6224c5ea1234035c726da3f4b9d3ffdf9ffeff61e,0xbd70e83948a978ab5dce87f0e898792a192060715b84609e2dd37a18bd140afc,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",156.4038 LDO
270,0x979682990f4bE9D40F0DB1Ab389Db1597F1bf662,0x8934dfe35d524bf40,"[0x2c7841444f71b2314274f0ee906ec0c7048110a001e875abc1625ea8e07affef,0xb74074c9092df18f6180f474a73dec9e3d2195c77091463f0e6f65d16ab2e91d,0xb630abe0d8512dd7570355b9756c743e2184944ac372f102f64031506ec98e04,0x2664dd45c5ab205d531ba48672f34328ae5fcfdf8bf2bdd8e61c71560f55baf9,0x4a780f090a8ad326dae4d4bde6c552cbbb5eddb0a65828e21f2d6a15e8e67e3d,0x162af9d90087347e234c68a9b6d3c99991e73ae0292471667c8d043b8d9fed1a,0x4c4291219b1b5f702e9edfa2c39c4dceec517b20e13b20b7e16e8d80c52daabe,0xb3d498c9c35abb1acf28ddfbac05789d42d34bba8975c1f2779ef40063274dd0,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",158.1884 LDO
271,0xa6584b95EA4E9018b1F377dad99448EC478a150f,0x898929925488019c2,"[0x2c8022706a04f00b076525e1cfe2b24e70c9dbe3217d588bf2f9d5f3e891116c,0xb74074c9092df18f6180f474a73dec9e3d2195c77091463f0e6f65d16ab2e91d,0xb630abe0d8512dd7570355b9756c743e2184944ac372f102f64031506ec98e04,0x2664dd45c5ab205d531ba48672f34328ae5fcfdf8bf2bdd8e61c71560f55baf9,0x4a780f090a8ad326dae4d4bde6c552cbbb5eddb0a65828e21f2d6a15e8e67e3d,0x162af9d90087347e234c68a9b6d3c99991e73ae0292471667c8d043b8d9fed1a,0x4c4291219b1b5f702e9edfa2c39c4dceec517b20e13b20b7e16e8d80c52daabe,0xb3d498c9c35abb1acf28ddfbac05789d42d34bba8975c1f2779ef40063274dd0,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",158.5680 LDO
272,0x71235bC2a18E71FBaE64AdD2059452a3F59FAf5f,0x8aadfb788ac2d6b47,"[0x83ed69f4beb5dc52ceb071863477731fdb15a3c5fd5851cd6bd6cb5e37ea328d,0x8290ff21efae91a68a0b25304cd8064ecdfe83a16694e63013c6900fc82ea2eb,0xd111dea7ff115e76c961ea465b032716a609c51b545e720310b10d9959d49128,0xa6aa33bff9e8606a98b1d4a67b419a02d9137de91a70c72c778f29a8b08d63dd,0x7b0019ded3cca04f21746a3e1cf2214751e292cc7c9d4b366f7ae5c434be5916,0xa1870e1c72ea5de02ab3648adbf2dbbb86a0e753099626c84c23c2cccfee45f5,0xf3f0fc2fca76f2f10bc2583f6e0c93e31c4d535c256b06a001141292c6d6be68,0xc1eefc09dee08a990fb1fc67d8000ae1b5fdaba95078e712cb57bbc074d7147b,0x6862dd1d67e32fb30097908c8ad81b260854c9432d759f936dd6865961cf7cf5]",159.8867 LDO
273,0xD20133E2C4fabeFb5925a6C77CdC26Cff9d4ec59,0x8b61b35e727316f8f,"[0xc42bfe48f68fb72d54ece51c9b2dd7faa444a75470f91a3dd458d62d8153d365,0xc4db2f54cf1948549cbbefff7820a9bb1b7a936484423c034f859f5658c952d4,0x7e2a08413d43c526ea4d9e0e8cfa43fb252d5a9f7d3497f71e996f9e98ac09f8,0x9cb547271a707656443cebe748f1bdf2afc28269351bc669df7eedb6e84adcd1,0xc4da267147e3016e2678e32f1cef69b270db190c4839051f35c96a24f674a8d8,0xcd3b8a83184dc3d27704fa26dd5cd10c969c2162c8a1eae9c631e0db12f684a6,0x605ae1819a445a0b0f4670f86ae329b0dc67b677378189a1e9377ed1a5d8a067,0x641c6e7f9b34ccf8fab4e53c67fd4ff4a5af7e00cfebd304c4aa129b48ffe8e0,0x2e171a10ed7d2dbc7d4310b74d7f8fdc99495c15af8d4aae2220ef3ce7da84dc]",160.6961 LDO
