index (uint256),account (address),amount (uint256),merkleProof (bytes32[]),"LDO airdrop amount
(don't paste on Etherscan)"
478,0xEfbA626FA821d6d36f78Ef3B7b32a3c6CE9B2616,0x284b1d6d1d45ac0000,"[0x1728e11f908c8f7e63db0c3d80d8babb1b4281bc619d417db97014a8662cb2f7,0x3730763ac7b43edb2175a51b9a533fc283c84bb7698c444024e6fabd1a97c754,0xa0b92f41ed8de45d8dba060481b32dc3f767a26fb1ac8c581d855f1947d363df,0x25a83883b9198feed9c8926bd3eccbd5e91e851aea3213a89db90e816374ba2b,0x020a6879dbdbd0f82ddb83d004730153668f94d0f6a4a09482e14752e4c7b49a,0x0ea64428b4da171f99867ce0ecf640660a8f71ff638cfdf3bfdedb3c510c0ba3,0x9e4832dec37b678184e2d5ec111fbe9b815125a45083c0fda81a8c5c9a707abd,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",743.2824 LDO
479,0x10B05DD4cf5dECF597bBd831A3C4BC2f9Bf51Fb0,0x28c93a0918d21e0000,"[0x0b14ae3d118a4f74ef01cec59a8d6857420049b985cb4566fc47a857aeaaa71c,0x34b3b05e0a9e3e0a44f644a2cb4281105ea3c21688f44210e13723287a080076,0xf3a127105779d64aaa74e1e2364a7c992477b5e972bffd4f986637debe7c0f18,0x461e1b696185e227d6abc3b5fd9a4f7ac61c646b0ccf2e4b7a6fb33926a1d2e9,0x3db079f397c266dfa2dfc2f43ddeb7d9d611babbbd6c3ddbe4a699b2e57840ef,0x0b2d12d6c8a178312590a4de3ed6175a1d9a8bbd1d436c131ab57f2453638df2,0xa00fb7ad250197ac40e1238cc460fdc5ec2bdf213c14f71737ab18f52e842818,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",752.3697 LDO
480,0x6A634f1Bec0E530C41cb81241aCC74fD0E3acB11,0x291dff87d5d0ca0000,"[0x89b176d937e48b8d80a6414fe7a0c4c64932d61f37f7282f4a7b5dcb906d808b,0xaa3f6a4de62ea964d4da851c6d99077a59aa9393145c79d5022cde6e2e414743,0x86505de5c44512d717184041c18e8f0e16c46bc81ada6a71f62bb77c33369d64,0x0807078c9ef3876cffa07a1487c766d269e17f4feddb2feb2a2e057f34ae49fb,0xbf40739c6b72aea1ff749ab66f55d1a5afe57f79c3d5de88a05294501ef1a1fe,0xf132bd4b6ddc870b592b39df6e7c95db63d9a9fb2c195ddb8389ed76f641abb3,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",758.4781 LDO
481,0xC54570b8EB8138aCE95132b944b7b6Bb391976Dc,0x292119a23ced860000,"[0x91abb86bc5a39387e826785e13320e780cc507f0f15e81a9a752e935238942e1,0x2bfbc592e97dbed3d684f0fa8d7273adae43c9d5236bac27a2bf3994091c0784,0xd1b614f49c2209f9d2f11cc0acc71360c20ef227eef141059fc2da5451efa5aa,0xf29b0b7a3bd08943c6bd9725ecefcb851bd02d786a60a0ec3bcd5d2c52ea4b56,0xb149623d0fa90de3d20554f9f4f775386517c8366bd35eb1950cf94f43cedada,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",758.7016 LDO
482,0x7553fa99AB1f429551eeC660708C08E14E30584F,0x295399a64266e40000,"[0x3795ee7320a6a17a4fc1aee880a0a8450b6070b0c28344789bd1aeb93ff260b9,0xefe22452ac5c1d80fa543b4d9884adcffb85d6c11b1252597bf2e23461257d61,0xca2633cb0e34da7761395e7df56f11c1edb351e316c507b97c239e5f6742c411,0xb383158d972ceec0262e6db2bf4911e7d324ab937a2018327051eae5b08aa84c,0xafcabeb53c2f773dbe4c156109dec1bc6925898e3fac65244d46aee2face76d7,0x13241cf14024c2ea0c19fea8aee6be32e2af2c722b1ee0718f93a6e695a60edb,0x3fea9c8ede70cdf0d3fe28c0f9432d81c16df590301ce47cde7591a9051bdac1,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",762.3405 LDO
483,0x8Da29a7b1f8a2F7c47F6A89caB6e4c76d3754581,0x295414e88300a20000,"[0x395f872c6f5b5b5eb5cfd9c3c195b83c8c524939b3ded6ede8da246af9cbe563,0x6100c00ab075e5ac4038ae66335e49c1522432d976d063187a938a3e1494c6c8,0x073169a66bdd6147ae1f958527619d2606c02bd8bc39ba5e8d86068c6359fef5,0xb383158d972ceec0262e6db2bf4911e7d324ab937a2018327051eae5b08aa84c,0xafcabeb53c2f773dbe4c156109dec1bc6925898e3fac65244d46aee2face76d7,0x13241cf14024c2ea0c19fea8aee6be32e2af2c722b1ee0718f93a6e695a60edb,0x3fea9c8ede70cdf0d3fe28c0f9432d81c16df590301ce47cde7591a9051bdac1,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",762.3752 LDO
484,0x3626341340750c10C7DeCe0eC33Cb3e3795E0Be7,0x2995603793cb360000,"[0xb6f6c71608afb9c7cd6b28e74e40b4d8e712f108b9ee999473cd7ac6feb12ea0,0x3bffd069feb606e86b7b237b0d7555b0c2da667b90b185f6502bf371acb52d6f,0x2fcb1f7001172621a3a5393ea86e7dcc016dcf870e0d086e6ee5585477666daf,0x4a9e2f5160f1b576bed4b0600e1ae43fcc948cc56e6794e8ba9857e0bc458d47,0xf183a12693dce727b1a595840f1017ad830d5fce78c6ba83f159432b7cf15def,0xb9f235c43a09e01920e9b8d12d6b3b3dcfaf2ea1693924d4e7a9f94eb2bdc6cb,0x6c0f661f7c623f8f129a1de10f92427a86090940c718aebf93aea11745bb2d8b,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",767.0802 LDO
485,0xF396923a852Cb675AA52604ECD6489385dA4b9Cf,0x2b1392b7cec52c0000,"[0x5524e8195aaaa5e668dc9ab2cd47e5ef2931bebe8c69b17e1440ccf8db307368,0x748b219ec6b81f72e483406c481a0c6ef5e33edcac41dceba3300a26a6587ccb,0x574a25ed0fa1de961a388d37848c7c47547e77c66163cae262b8dd4828c98523,0x767774ecade008eddaed45ea1fb0484d28375736cb491d1c6fb52b9d665870e3,0x0038263c027899b387b4ddc6d63f5d06d3768e5f0fb5ed6b69e35dd7efa081f7,0xd5f4d38bd771c397bad3f65128d7d0b8d0a904fe92f9f766e6e4b8e67fdbf1b6,0x843492c12a5e23bce0747fc5a5aad2d692118c062cb661301d9b3cc7633095bd,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",794.6204 LDO
486,0x045038d82B5C27b5c992994CD4129aA80fd1A20c,0x2b5ad24cafe91c0000,"[0xa933dffe14363d09613e97db1d23bb22ef77944f12a4e2d57998098296757fa5,0x3c44a9bdffef7bec868b05b4e48bc7f2caa645142c6a6734f9190bf77342af7c,0xe733370d93dcca3620e668e01d0fc237dd81806855ae266873eb5a33648d0d77,0x6b42fa83966899a38be3069d6b6f6e680e9cb34d2ed79bdd223a4410d8327748,0x57f65424713a5c826e7cdaa404aad11ebd86e912046eb04bdf3ee09b9bcee9d9,0xc456ab49f4a2e303189a2ddd885f2e9268dc8cbec304d43bc9f6d7f1358468de,0x0fd9b54d14fb34d717e78d20b65ae176130e24bd201912a4361dd9dc82155e0e,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",799.7544 LDO
487,0x056C23C029da306b0f73f3e005F7a31BfAD7aF4F,0x2c46563e5928c00000,"[0x70f31ef6f565cb6d75ed27859352fd35fd8ad6b3ef9997b0cbc2a951cc30a33a,0x12e0eb36871951d4b6c2cef44a1687f8895ab4ebe92706bbb0863ed344d06ac8,0xc93be4adee9950cc61b4b1726bb8d06e5022592836e751f3341ab8deedc45c09,0x5e42465f5b545db4e75df691d5a0ecc80722adeca677d9d8a5e404ef6c5fe460,0x7a08aa3fd7fe4ea673e97ec1e0dfee38a6c162abb6670da87acd6805b60610cd,0xe50584b384f99f430a4e48cf582a1258140ecd5c28662fe10b1334648176eb07,0x3abe33567533d0343fc1d4c0761562387788c990015181767b51a9bf478de65e,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",816.7250 LDO
488,0xD9Cd64f09cc9322f2136BFe87d48bB8e0ABbeD02,0x2cf64b2c7bc55c0000,"[0x0711bd384152cc8b8865bdd27cd9706e1aae051a5087769313d24b0a3e4aa404,0x52c7843af9f56550ff46fef9d6885165b5cfa04ff1c1018fe478fb8c598804a6,0xaf52252341e447eb22d6b562e2e7cf91bca7f5881dc3583c88ec6dd30a83a482,0x56a553dafa20724e4bf5ddbf23b60a8a7a138fc5d98dac1d279f8eaa299d6e4a,0x3db079f397c266dfa2dfc2f43ddeb7d9d611babbbd6c3ddbe4a699b2e57840ef,0x0b2d12d6c8a178312590a4de3ed6175a1d9a8bbd1d436c131ab57f2453638df2,0xa00fb7ad250197ac40e1238cc460fdc5ec2bdf213c14f71737ab18f52e842818,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",829.4041 LDO
489,0x239EeC9EC218f71cEf5CC14D88b142ed4fF44110,0x2d5e65faa762a40000,"[0xaae83525243c7b50e784bdb8f7a464a2f825d5b84c8bead3b76d41eb240e6c53,0x7b94ed9d30b675e93f22eb46fa6d154b5b3bd2c85eeb5d53651c8fecbdbb6362,0x156e1848231f6b2c50c50896bca14de1a0ec1b86785ae75b786cae5302f2e4a6,0xfbd800107734b1ed29044c775cfae40fdb69939005941fb309757f8b474cb0a3,0x34712058852669bd4d76f6702c44885eedef9d6124326f584fccf8d2e794ddf8,0x594168227694ef4acbc5bb752751019344e4b404a9f32b64b6adce6e68460c3b,0x0fd9b54d14fb34d717e78d20b65ae176130e24bd201912a4361dd9dc82155e0e,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",836.9056 LDO
490,0xa2DAaEbDc386F63725b48Ca360c003a6640890a5,0x319a1213afc8820000,"[0x9943262742df0dcccd016b82623a5fd92052a2833a1dc773b7f2cbb7d97ba30e,0xdfc309069e6e6a6fb1a7c996810b039c4a01d5d12307b81e148fd504973010d1,0xf1835d1a76646392f9f057a2e825a442eb2e40515ce4698cf5b2f4abc9625f2c,0x295d1d99dcfa940ccfd861e044f7d5e96c43bf2eef07e82adfa5e5620de38cda,0xcde52970ffce91a0819c46aa53248ef870b5bee8c58391bbdaa0cb938266cac8,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",914.9924 LDO
491,0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,0x344833f50b8dfc0000,"[0x33914a19fd51bf6e0a19dfc2bc4ae1a6a87b43dcf50adff9dac619aa67afb2d1,0xbb1a18510b5223c8741cfa14dab7136550cac759fcd89462fe6c8a740a12e377,0x892c6618937c8489d5d84c8920df239ce24eaec49e5846b40b8d0f9cd5406b74,0x606a3a54477dc85c0b4ad9f0513375580ae61302323ec7adc2857fd93842d74b,0x98f026a4d7e4700e665660b8387eb52e53c5076561391b2cfc3584876c33ffaf,0x2eead6e3476a1c3174efc99c70842f4da3d305b9f521c2136886f775a9936659,0x9e4832dec37b678184e2d5ec111fbe9b815125a45083c0fda81a8c5c9a707abd,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",964.4335 LDO
492,0x7dB5d398d3E9b1D0B1d119E53Af3E03164637eD5,0x3665ea358144480000,"[0x45c71b46776cd383eda685525806d17c8f8aba99bc7c3c361c413e5f79dd12f5,0x080ef4b599cd329982fca9be29fb894dff7be0b5e3f1618cfb72dd77921e93f3,0x88b8b5d32cdea28683f0fa6a764ff7d1e0deab496703adc1a11c37b4990e784f,0x079f5e46a44375c76fb38f35787e0daba0e689e42cee80176625f83f53469ec5,0x66e524121c96204d0a9ee57e27c7cd6ce57a2f03e3c6b9a504259a183f786c9a,0x559a6dd17bf824072143a2d64c7780a1660d3d515f974a710ace6c15227cc72f,0x3fea9c8ede70cdf0d3fe28c0f9432d81c16df590301ce47cde7591a9051bdac1,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1003.4679 LDO
493,0xC6a8f0f8379f06Ca34F2f9a76864278105A6b2f3,0x36ea1d375a1eae0000,"[0xc9d00887d1e5999210b8b8cff860455d19e41cdbf98ec63d14cbad088b5e052b,0xa3957688f5b3afad43271c1cea8d91b53a08cd47974437465007e0de328348c8,0x2488413cafe6c693642c9770059e3b4cb8c9a3120184f32951d265f6b8cee8ab,0x96c209c42f3f5dc0bab8290356111901f517e835c43c4a296be3760e07900403,0x822a90a37468e2a881a1a7798155eb59d1a3b095df74fbc0487290ba182a5745,0x0d02ef8234a64798797f4615bf0d4301b4ce5e40ea7af8e041b1839191c9951c,0x6c0f661f7c623f8f129a1de10f92427a86090940c718aebf93aea11745bb2d8b,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1012.9939 LDO
494,0x069e85D4F1010DD961897dC8C095FBB5FF297434,0x37596b73ac222c0000,"[0x8fde2c12759fb4bfa4a7cb863d7e73f18cda73a6f0e909904f56dc7f9edf3d99,0xbb2c2e2f9909d30e5e74f878af64f6aa8ee261696774df23b24d31a8385cd243,0xac26aa039ae92c2c1127d28e99bab55b32c4121a2aa6ccd55ce0b6d14e6af62e,0xf4bc665921f6ab491555e3bba38c30fb6006e9b54474956723374bc7ad5179e6,0xb149623d0fa90de3d20554f9f4f775386517c8366bd35eb1950cf94f43cedada,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1021.0143 LDO
495,0x46f7bb5adbb74f35b86Df10D1fc3ef09F09BED33,0x38cd893dd60c0e0000,"[0x870c47f154cee10c91ecd58373e446d9a750b639549450fe7adb003b81a59976,0x5fe29a44d91268208b81f4c911601020f709b90c74b1d4c35e37944057d638b2,0xa5fda81de67d3188f354538c039842ff4ba4c81c0fc5eeb3dc7cecf648bfc35a,0x0807078c9ef3876cffa07a1487c766d269e17f4feddb2feb2a2e057f34ae49fb,0xbf40739c6b72aea1ff749ab66f55d1a5afe57f79c3d5de88a05294501ef1a1fe,0xf132bd4b6ddc870b592b39df6e7c95db63d9a9fb2c195ddb8389ed76f641abb3,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1047.8281 LDO
496,0xEDF7b675a2fE3c27efb263fb4c204A3f0fb17D46,0x3a3c22e6df1bc40000,"[0x0f2c62eff75abdf8c58ab611bb7391246daf7a6d36cbf7ca1a15cd191b1fa6e6,0xf2ad34d0424da2dae5e630ff30aac7487ab29382e296c2e52e4834bc6817b9a5,0x6cdde96cdb9dc192679e742c6bb2562d01511b512aa2f60ca8450849b85a1a0f,0x90c2a9b8477e1c4157aa4da8e1302ec5104315b20ea2024661db515887428873,0xaf12abafa1df984e2b01ec22c9d1595b26308b9fd0652ac967c9857aee329d90,0x8f3a708c4d2e76b00811b7a43a4c4b22364c7750bda5d4de29922edefa3265d1,0xa00fb7ad250197ac40e1238cc460fdc5ec2bdf213c14f71737ab18f52e842818,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1074.2444 LDO
497,0xc79C88386c95130bf7c20a184cb8281ed639faB4,0x3af46e22a821d00000,"[0x34989d15a3d5a81c0eec3c8f048ab333b9d567d7f44577118aea77b833244697,0xc3a3af477faf3d29bd8dcb7bdf00238b8fd54274d801e0e4c7d9dcd39f555660,0xa3b5b3948347af4cd84f21218ee9389ca93711c05a9b8fe0a45bab3aed3d3cf7,0x606a3a54477dc85c0b4ad9f0513375580ae61302323ec7adc2857fd93842d74b,0x98f026a4d7e4700e665660b8387eb52e53c5076561391b2cfc3584876c33ffaf,0x2eead6e3476a1c3174efc99c70842f4da3d305b9f521c2136886f775a9936659,0x9e4832dec37b678184e2d5ec111fbe9b815125a45083c0fda81a8c5c9a707abd,0x730cc32a62543a50ab5b56c2caee89a7dcab839088561bf119fe7bc9ad64c508,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1087.5242 LDO
498,0x524b7c9B4cA33ba72445DFd2d6404C81d8D1F2E3,0x3c66d4346f4e700000,"[0x611c24d8659ea6705e623a71b1a14f60b9872da3aa72ea4cb66981b7e4619437,0x4e646d327a4b334175fd01bf1a73379c44428cf7b55065f9a1b001629187c113,0x6f911666a4644eff3722f056f52bf877fe19423221b85cedcc37a7bbe3784892,0x8a07d97e5b13033f81eae5c900084fbc933b8ebbcbf5e88c914fd3c7d08d0626,0x9c3e0e67be4fd3dc6321c569087a54029b34623c53605c95f801ad8c20ed8a38,0x105280d49991e5a54bc2281762a0f00e39bedaf80f4f19ec2c64c13f173859c6,0x843492c12a5e23bce0747fc5a5aad2d692118c062cb661301d9b3cc7633095bd,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1114.2142 LDO
499,0xA5F887E7f65783ebeFC500ee7Ab57592af5A2595,0x3d6df2a3ba840a0000,"[0xc1bb035ad23e2ffb8dc19effccf22d3ad18e9770994d9d67a824fec6d53ba995,0x3f9df27d69a869b4f9137e524e07c2f8a43600fe94016944ca954efa8b2ffbe3,0xe10ef1e528e23c6e56aec1dbace133ddf91d65c692895d886d8d30f7d5c46400,0x10f5a8f55deebe5c40d4e28cebdacbb93d09ee4223efcd56f9407bd7aee2db43,0x7eca04ec60e513a8850029fa8895248c66c027aeda5763d76cbc4f3b722d774e,0xb9f235c43a09e01920e9b8d12d6b3b3dcfaf2ea1693924d4e7a9f94eb2bdc6cb,0x6c0f661f7c623f8f129a1de10f92427a86090940c718aebf93aea11745bb2d8b,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1133.1740 LDO
500,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x3d71a54a1271800000,"[0xc17bf0e6986e948bf675fcca3a3fad195f27cc5f9575cce44cd62b59eaa32c7b,0x3f9df27d69a869b4f9137e524e07c2f8a43600fe94016944ca954efa8b2ffbe3,0xe10ef1e528e23c6e56aec1dbace133ddf91d65c692895d886d8d30f7d5c46400,0x10f5a8f55deebe5c40d4e28cebdacbb93d09ee4223efcd56f9407bd7aee2db43,0x7eca04ec60e513a8850029fa8895248c66c027aeda5763d76cbc4f3b722d774e,0xb9f235c43a09e01920e9b8d12d6b3b3dcfaf2ea1693924d4e7a9f94eb2bdc6cb,0x6c0f661f7c623f8f129a1de10f92427a86090940c718aebf93aea11745bb2d8b,0xf8b52d9c2af604b7dc89988d1cf40a388e0941e223f80f761e9a2e5bc61d52d6,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1133.4404 LDO
501,0x5c3198ED28c32f6A314a3fD945761d5A5BDf845e,0x3d752965b504d60000,"[0x37ece92d5f62206fb38a7a8b8f6e143db83da75fa12fa8f396bf0068d43a252a,0x0faf0bfaa03d4e9b993c31227a470a81fea34722484a0bca0521f23f2c6c9e87,0xca2633cb0e34da7761395e7df56f11c1edb351e316c507b97c239e5f6742c411,0xb383158d972ceec0262e6db2bf4911e7d324ab937a2018327051eae5b08aa84c,0xafcabeb53c2f773dbe4c156109dec1bc6925898e3fac65244d46aee2face76d7,0x13241cf14024c2ea0c19fea8aee6be32e2af2c722b1ee0718f93a6e695a60edb,0x3fea9c8ede70cdf0d3fe28c0f9432d81c16df590301ce47cde7591a9051bdac1,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1133.6938 LDO
502,0x1F0426b170547617bd4FC0fdf64B0B124Dc362Eb,0x3f04a77fc5c8d40000,"[0x57b33d241112af033b19acb42785fbcdd690fee82ad260b02e8ef242a0b66ffc,0x8715fa6bac4194506e7f0d04a96534d79e58ba55454d47c8b1a414cf72fd8f89,0x7f895d3825b717255358242dc44500c87582be332654da09b635617a23a91055,0xd19555d7e51fb66a682cd914e124cfb863eeb0eef52f3a21374f4f23e02c3d0b,0x0038263c027899b387b4ddc6d63f5d06d3768e5f0fb5ed6b69e35dd7efa081f7,0xd5f4d38bd771c397bad3f65128d7d0b8d0a904fe92f9f766e6e4b8e67fdbf1b6,0x843492c12a5e23bce0747fc5a5aad2d692118c062cb661301d9b3cc7633095bd,0x7bbfb67bd371adc50d784a18d2c1a2a74a21c01866bf955a25610a6bf4c70ba1,0x162d14a519d52626b10b1b7674ffae9194e78de8f2626a0f26de8151baaa494d,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1162.4803 LDO
503,0xDdf55f14Ad329643AD02c198701ec50959C84302,0x3f738d515a21460000,"[0x69d8c63c8e2b7d39dc7efbf7741331d1e2bc0a5ed656b90a6db78ed56d6cc2a3,0xfe01099cc8f1941c470c1e3305bfa01ed8dee9095c540e2cf998f62043bb69b0,0x3d3043551755cec8ee47e649cabea8301b44974ee303e441e0d4e2c0149664b6,0x9ade14f07e1c72e9cc62268f034c3c2915669caf74986fe43e317e07d1978692,0xae18a7eed386b98783d0e5fcd746825089b0463fd5b6e9de02e10585696c093b,0xe50584b384f99f430a4e48cf582a1258140ecd5c28662fe10b1334648176eb07,0x3abe33567533d0343fc1d4c0761562387788c990015181767b51a9bf478de65e,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1170.4713 LDO
504,0x89B63D584C3F58CDB327619f9d405a8EB7E810e0,0x4065082f871b380000,"[0x90dd635d3b331e713209ce5c8a27391c73d9cea7df07518d7002361fcba02a86,0x1ca691ed7cd7e97b393b42b3d53978003353d56395c85f22dc0aa452e0e46342,0xd1b614f49c2209f9d2f11cc0acc71360c20ef227eef141059fc2da5451efa5aa,0xf29b0b7a3bd08943c6bd9725ecefcb851bd02d786a60a0ec3bcd5d2c52ea4b56,0xb149623d0fa90de3d20554f9f4f775386517c8366bd35eb1950cf94f43cedada,0x87f9ff86912a5ef1d1e5c2273056ea7555cee6a734bb739d59fe21ac708c8f2f,0xed6b21986c75b0ded468aac47636b7ecf4f88b24d13109ecc8017b53ac124468,0xc31b4fec09edb45ed0e1e72184ad81c8100d5d2b2a17fe0d760b989b467b0ca3,0x549c11bcd34de391a955ad949a3de5b6d1fa2ace3ee999009013597b999db83f,0xe7183f1045e514b796a7daee23472f8edbb12457b13672d2f39225702672452a]",1187.8717 LDO
